Col,Row,Year,Date,CensusN
M,12,1,10/23/19,1.2
M,13,1,10/23/19,1.2
A,0,1,11/1/19,1.21
A,1,1,11/1/19,1.21
A,2,1,11/1/19,1.21
A,3,1,11/1/19,1.21
A,4,1,11/1/19,1.21
A,5,1,11/1/19,1.21
A,6,1,11/1/19,1.21
A,7,1,11/1/19,1.21
A,8,1,11/1/19,1.21
A,9,1,11/1/19,1.21
A,10,1,11/1/19,1.21
A,11,1,11/1/19,1.21
A,12,1,11/1/19,1.21
B,0,1,11/1/19,1.21
B,1,1,11/1/19,1.21
B,2,1,11/1/19,1.21
B,3,1,11/1/19,1.21
B,4,1,11/1/19,1.21
B,5,1,11/1/19,1.21
B,6,1,11/1/19,1.21
B,7,1,11/1/19,1.21
B,8,1,11/1/19,1.21
B,9,1,11/1/19,1.21
B,10,1,11/1/19,1.21
B,11,1,11/1/19,1.21
B,12,1,11/1/19,1.21
B,13,1,11/1/19,1.21
C,0,1,11/1/19,1.21
C,1,1,11/1/19,1.21
C,2,1,11/1/19,1.21
C,3,1,11/1/19,1.21
C,4,1,11/1/19,1.21
C,5,1,11/1/19,1.21
C,6,1,11/1/19,1.21
C,7,1,11/1/19,1.21
C,9,1,11/1/19,1.21
C,10,1,11/1/19,1.21
C,11,1,11/1/19,1.21
C,12,1,11/1/19,1.21
C,13,1,11/1/19,1.21
D,0,1,11/1/19,1.21
D,1,1,11/1/19,1.21
D,2,1,11/1/19,1.21
D,3,1,11/1/19,1.21
D,4,1,11/1/19,1.21
D,5,1,11/1/19,1.21
D,6,1,11/1/19,1.21
D,8,1,11/1/19,1.21
D,9,1,11/1/19,1.21
D,10,1,11/1/19,1.21
D,11,1,11/1/19,1.21
D,12,1,11/1/19,1.21
D,13,1,11/1/19,1.21
E,1,1,11/1/19,1.21
E,2,1,11/1/19,1.21
E,3,1,11/1/19,1.21
E,4,1,11/1/19,1.21
E,5,1,11/1/19,1.21
E,7,1,11/1/19,1.21
E,8,1,11/1/19,1.21
E,9,1,11/1/19,1.21
E,10,1,11/1/19,1.21
E,11,1,11/1/19,1.21
E,12,1,11/1/19,1.21
E,13,1,11/1/19,1.21
F,1,1,11/1/19,1.21
F,2,1,11/1/19,1.21
F,3,1,11/1/19,1.21
F,4,1,11/1/19,1.21
F,6,1,11/1/19,1.21
F,7,1,11/1/19,1.21
F,8,1,11/1/19,1.21
F,9,1,11/1/19,1.21
F,10,1,11/1/19,1.21
F,11,1,11/1/19,1.21
F,12,1,11/1/19,1.21
F,13,1,11/1/19,1.21
G,1,1,11/1/19,1.21
G,2,1,11/1/19,1.21
G,3,1,11/1/19,1.21
G,5,1,11/1/19,1.21
G,6,1,11/1/19,1.21
G,7,1,11/1/19,1.21
G,8,1,11/1/19,1.21
G,9,1,11/1/19,1.21
G,10,1,11/1/19,1.21
G,11,1,11/1/19,1.21
G,12,1,11/1/19,1.21
G,13,1,11/1/19,1.21
H,1,1,11/1/19,1.21
H,2,1,11/1/19,1.21
H,4,1,11/1/19,1.21
H,5,1,11/1/19,1.21
H,6,1,11/1/19,1.21
H,7,1,11/1/19,1.21
H,8,1,11/1/19,1.21
H,9,1,11/1/19,1.21
H,10,1,11/1/19,1.21
H,11,1,11/1/19,1.21
H,12,1,11/1/19,1.21
I,1,1,11/1/19,1.21
I,3,1,11/1/19,1.21
I,4,1,11/1/19,1.21
I,5,1,11/1/19,1.21
I,6,1,11/1/19,1.21
I,7,1,11/1/19,1.21
I,8,1,11/1/19,1.21
I,9,1,11/1/19,1.21
I,10,1,11/1/19,1.21
I,11,1,11/1/19,1.21
I,12,1,11/1/19,1.21
J,2,1,11/1/19,1.21
J,3,1,11/1/19,1.21
J,4,1,11/1/19,1.21
J,5,1,11/1/19,1.21
J,6,1,11/1/19,1.21
J,7,1,11/1/19,1.21
J,8,1,11/1/19,1.21
J,9,1,11/1/19,1.21
J,10,1,11/1/19,1.21
J,11,1,11/1/19,1.21
J,12,1,11/1/19,1.21
K,1,1,11/1/19,1.21
K,2,1,11/1/19,1.21
K,3,1,11/1/19,1.21
K,4,1,11/1/19,1.21
K,5,1,11/1/19,1.21
K,6,1,11/1/19,1.21
K,7,1,11/1/19,1.21
K,8,1,11/1/19,1.21
K,9,1,11/1/19,1.21
K,10,1,11/1/19,1.21
K,11,1,11/1/19,1.21
K,12,1,11/1/19,1.21
K,13,1,11/1/19,1.21
L,1,1,11/1/19,1.21
L,2,1,11/1/19,1.21
L,3,1,11/1/19,1.21
L,4,1,11/1/19,1.21
L,5,1,11/1/19,1.21
L,6,1,11/1/19,1.21
L,7,1,11/1/19,1.21
L,8,1,11/1/19,1.21
L,9,1,11/1/19,1.21
L,10,1,11/1/19,1.21
L,11,1,11/1/19,1.21
L,12,1,11/1/19,1.21
L,13,1,11/1/19,1.21
M,1,1,11/1/19,1.21
M,2,1,11/1/19,1.21
M,3,1,11/1/19,1.21
M,4,1,11/1/19,1.21
M,5,1,11/1/19,1.21
M,6,1,11/1/19,1.21
M,8,1,11/1/19,1.21
M,9,1,11/1/19,1.21
M,10,1,11/1/19,1.21
M,11,1,11/1/19,1.21
M,12,1,11/1/19,1.21
M,13,1,11/1/19,1.21
A,0,1,11/6/19,1.22
A,1,1,11/6/19,1.22
A,2,1,11/6/19,1.22
A,3,1,11/6/19,1.22
A,4,1,11/6/19,1.22
A,5,1,11/6/19,1.22
A,6,1,11/6/19,1.22
A,7,1,11/6/19,1.22
A,8,1,11/6/19,1.22
A,9,1,11/6/19,1.22
A,10,1,11/6/19,1.22
A,11,1,11/6/19,1.22
A,12,1,11/6/19,1.22
B,0,1,11/6/19,1.22
B,1,1,11/6/19,1.22
B,2,1,11/6/19,1.22
B,3,1,11/6/19,1.22
B,4,1,11/6/19,1.22
B,5,1,11/6/19,1.22
B,6,1,11/6/19,1.22
B,7,1,11/6/19,1.22
B,8,1,11/6/19,1.22
B,9,1,11/6/19,1.22
B,10,1,11/6/19,1.22
B,11,1,11/6/19,1.22
B,12,1,11/6/19,1.22
B,13,1,11/6/19,1.22
C,0,1,11/6/19,1.22
C,1,1,11/6/19,1.22
C,2,1,11/6/19,1.22
C,3,1,11/6/19,1.22
C,4,1,11/6/19,1.22
C,5,1,11/6/19,1.22
C,6,1,11/6/19,1.22
C,7,1,11/6/19,1.22
C,9,1,11/6/19,1.22
C,10,1,11/6/19,1.22
C,11,1,11/6/19,1.22
C,12,1,11/6/19,1.22
C,13,1,11/6/19,1.22
D,0,1,11/6/19,1.22
D,1,1,11/6/19,1.22
D,2,1,11/6/19,1.22
D,3,1,11/6/19,1.22
D,4,1,11/6/19,1.22
D,5,1,11/6/19,1.22
D,6,1,11/6/19,1.22
D,8,1,11/6/19,1.22
D,9,1,11/6/19,1.22
D,10,1,11/6/19,1.22
D,11,1,11/6/19,1.22
D,12,1,11/6/19,1.22
D,13,1,11/6/19,1.22
E,1,1,11/6/19,1.22
E,2,1,11/6/19,1.22
E,3,1,11/6/19,1.22
E,4,1,11/6/19,1.22
E,5,1,11/6/19,1.22
E,7,1,11/6/19,1.22
E,8,1,11/6/19,1.22
E,9,1,11/6/19,1.22
E,10,1,11/6/19,1.22
E,11,1,11/6/19,1.22
E,12,1,11/6/19,1.22
E,13,1,11/6/19,1.22
F,1,1,11/6/19,1.22
F,2,1,11/6/19,1.22
F,3,1,11/6/19,1.22
F,4,1,11/6/19,1.22
F,6,1,11/6/19,1.22
F,7,1,11/6/19,1.22
F,8,1,11/6/19,1.22
F,9,1,11/6/19,1.22
F,10,1,11/6/19,1.22
F,11,1,11/6/19,1.22
F,12,1,11/6/19,1.22
F,13,1,11/6/19,1.22
G,1,1,11/6/19,1.22
G,2,1,11/6/19,1.22
G,3,1,11/6/19,1.22
G,5,1,11/6/19,1.22
G,6,1,11/6/19,1.22
G,7,1,11/6/19,1.22
G,8,1,11/6/19,1.22
G,9,1,11/6/19,1.22
G,10,1,11/6/19,1.22
G,11,1,11/6/19,1.22
G,12,1,11/6/19,1.22
G,13,1,11/6/19,1.22
H,1,1,11/6/19,1.22
H,2,1,11/6/19,1.22
H,4,1,11/6/19,1.22
H,5,1,11/6/19,1.22
H,6,1,11/6/19,1.22
H,7,1,11/6/19,1.22
H,8,1,11/6/19,1.22
H,9,1,11/6/19,1.22
H,10,1,11/6/19,1.22
H,11,1,11/6/19,1.22
H,12,1,11/6/19,1.22
I,1,1,11/6/19,1.22
I,3,1,11/6/19,1.22
I,4,1,11/6/19,1.22
I,5,1,11/6/19,1.22
I,6,1,11/6/19,1.22
I,7,1,11/6/19,1.22
I,8,1,11/6/19,1.22
I,9,1,11/6/19,1.22
I,10,1,11/6/19,1.22
I,11,1,11/6/19,1.22
I,12,1,11/6/19,1.22
J,2,1,11/6/19,1.22
J,3,1,11/6/19,1.22
J,4,1,11/6/19,1.22
J,5,1,11/6/19,1.22
J,6,1,11/6/19,1.22
J,7,1,11/6/19,1.22
J,8,1,11/6/19,1.22
J,9,1,11/6/19,1.22
J,10,1,11/6/19,1.22
J,11,1,11/6/19,1.22
J,12,1,11/6/19,1.22
K,1,1,11/6/19,1.22
K,2,1,11/6/19,1.22
K,3,1,11/6/19,1.22
K,4,1,11/6/19,1.22
K,5,1,11/6/19,1.22
K,6,1,11/6/19,1.22
K,7,1,11/6/19,1.22
K,8,1,11/6/19,1.22
K,9,1,11/6/19,1.22
K,10,1,11/6/19,1.22
K,11,1,11/6/19,1.22
K,12,1,11/6/19,1.22
K,13,1,11/6/19,1.22
L,1,1,11/6/19,1.22
L,2,1,11/6/19,1.22
L,3,1,11/6/19,1.22
L,4,1,11/6/19,1.22
L,5,1,11/6/19,1.22
L,6,1,11/6/19,1.22
L,7,1,11/6/19,1.22
L,8,1,11/6/19,1.22
L,9,1,11/6/19,1.22
L,10,1,11/6/19,1.22
L,11,1,11/6/19,1.22
L,12,1,11/6/19,1.22
L,13,1,11/6/19,1.22
M,1,1,11/6/19,1.22
M,2,1,11/6/19,1.22
M,3,1,11/6/19,1.22
M,4,1,11/6/19,1.22
M,5,1,11/6/19,1.22
M,6,1,11/6/19,1.22
M,8,1,11/6/19,1.22
M,9,1,11/6/19,1.22
M,10,1,11/6/19,1.22
M,11,1,11/6/19,1.22
M,12,1,11/6/19,1.22
M,13,1,11/6/19,1.22
A,0,1,11/20/19,1.23
A,1,1,11/20/19,1.23
A,2,1,11/20/19,1.23
A,3,1,11/20/19,1.23
A,4,1,11/20/19,1.23
A,5,1,11/20/19,1.23
A,6,1,11/20/19,1.23
A,7,1,11/20/19,1.23
A,8,1,11/20/19,1.23
A,9,1,11/20/19,1.23
A,10,1,11/20/19,1.23
A,11,1,11/20/19,1.23
A,12,1,11/20/19,1.23
B,0,1,11/20/19,1.23
B,1,1,11/20/19,1.23
B,2,1,11/20/19,1.23
B,3,1,11/20/19,1.23
B,4,1,11/20/19,1.23
B,5,1,11/20/19,1.23
B,6,1,11/20/19,1.23
B,7,1,11/20/19,1.23
B,8,1,11/20/19,1.23
B,9,1,11/20/19,1.23
B,10,1,11/20/19,1.23
B,11,1,11/20/19,1.23
B,12,1,11/20/19,1.23
B,13,1,11/20/19,1.23
C,0,1,11/20/19,1.23
C,1,1,11/20/19,1.23
C,2,1,11/20/19,1.23
C,3,1,11/20/19,1.23
C,4,1,11/20/19,1.23
C,5,1,11/20/19,1.23
C,6,1,11/20/19,1.23
C,7,1,11/20/19,1.23
C,9,1,11/20/19,1.23
C,10,1,11/20/19,1.23
C,11,1,11/20/19,1.23
C,12,1,11/20/19,1.23
C,13,1,11/20/19,1.23
D,0,1,11/20/19,1.23
D,1,1,11/20/19,1.23
D,2,1,11/20/19,1.23
D,3,1,11/20/19,1.23
D,4,1,11/20/19,1.23
D,5,1,11/20/19,1.23
D,6,1,11/20/19,1.23
D,8,1,11/20/19,1.23
D,9,1,11/20/19,1.23
D,10,1,11/20/19,1.23
D,11,1,11/20/19,1.23
D,12,1,11/20/19,1.23
D,13,1,11/20/19,1.23
E,1,1,11/20/19,1.23
E,2,1,11/20/19,1.23
E,3,1,11/20/19,1.23
E,4,1,11/20/19,1.23
E,5,1,11/20/19,1.23
E,7,1,11/20/19,1.23
E,8,1,11/20/19,1.23
E,9,1,11/20/19,1.23
E,10,1,11/20/19,1.23
E,11,1,11/20/19,1.23
E,12,1,11/20/19,1.23
E,13,1,11/20/19,1.23
F,1,1,11/20/19,1.23
F,2,1,11/20/19,1.23
F,3,1,11/20/19,1.23
F,4,1,11/20/19,1.23
F,6,1,11/20/19,1.23
F,7,1,11/20/19,1.23
F,8,1,11/20/19,1.23
F,9,1,11/20/19,1.23
F,10,1,11/20/19,1.23
F,11,1,11/20/19,1.23
F,12,1,11/20/19,1.23
F,13,1,11/20/19,1.23
G,1,1,11/20/19,1.23
G,2,1,11/20/19,1.23
G,3,1,11/20/19,1.23
G,5,1,11/20/19,1.23
G,6,1,11/20/19,1.23
G,7,1,11/20/19,1.23
G,8,1,11/20/19,1.23
G,9,1,11/20/19,1.23
G,10,1,11/20/19,1.23
G,11,1,11/20/19,1.23
G,12,1,11/20/19,1.23
G,13,1,11/20/19,1.23
H,1,1,11/20/19,1.23
H,2,1,11/20/19,1.23
H,4,1,11/20/19,1.23
H,5,1,11/20/19,1.23
H,6,1,11/20/19,1.23
H,7,1,11/20/19,1.23
H,8,1,11/20/19,1.23
H,9,1,11/20/19,1.23
H,10,1,11/20/19,1.23
H,11,1,11/20/19,1.23
H,12,1,11/20/19,1.23
I,1,1,11/20/19,1.23
I,3,1,11/20/19,1.23
I,4,1,11/20/19,1.23
I,5,1,11/20/19,1.23
I,6,1,11/20/19,1.23
I,7,1,11/20/19,1.23
I,8,1,11/20/19,1.23
I,9,1,11/20/19,1.23
I,10,1,11/20/19,1.23
I,11,1,11/20/19,1.23
I,12,1,11/20/19,1.23
J,2,1,11/20/19,1.23
J,3,1,11/20/19,1.23
J,4,1,11/20/19,1.23
J,5,1,11/20/19,1.23
J,6,1,11/20/19,1.23
J,7,1,11/20/19,1.23
J,8,1,11/20/19,1.23
J,9,1,11/20/19,1.23
J,10,1,11/20/19,1.23
J,11,1,11/20/19,1.23
J,12,1,11/20/19,1.23
K,1,1,11/20/19,1.23
K,2,1,11/20/19,1.23
K,3,1,11/20/19,1.23
K,4,1,11/20/19,1.23
K,5,1,11/20/19,1.23
K,6,1,11/20/19,1.23
K,7,1,11/20/19,1.23
K,8,1,11/20/19,1.23
K,9,1,11/20/19,1.23
K,10,1,11/20/19,1.23
K,11,1,11/20/19,1.23
K,12,1,11/20/19,1.23
K,13,1,11/20/19,1.23
L,1,1,11/20/19,1.23
L,2,1,11/20/19,1.23
L,3,1,11/20/19,1.23
L,4,1,11/20/19,1.23
L,5,1,11/20/19,1.23
L,6,1,11/20/19,1.23
L,7,1,11/20/19,1.23
L,8,1,11/20/19,1.23
L,9,1,11/20/19,1.23
L,10,1,11/20/19,1.23
L,11,1,11/20/19,1.23
L,12,1,11/20/19,1.23
L,13,1,11/20/19,1.23
M,1,1,11/20/19,1.23
M,2,1,11/20/19,1.23
M,3,1,11/20/19,1.23
M,4,1,11/20/19,1.23
M,5,1,11/20/19,1.23
M,6,1,11/20/19,1.23
M,8,1,11/20/19,1.23
M,9,1,11/20/19,1.23
M,10,1,11/20/19,1.23
M,11,1,11/20/19,1.23
M,12,1,11/20/19,1.23
M,13,1,11/20/19,1.23
A,0,1,12/4/19,1.24
A,1,1,12/4/19,1.24
A,2,1,12/4/19,1.24
A,3,1,12/4/19,1.24
A,4,1,12/4/19,1.24
A,5,1,12/4/19,1.24
A,6,1,12/4/19,1.24
A,7,1,12/4/19,1.24
A,8,1,12/4/19,1.24
A,9,1,12/4/19,1.24
A,10,1,12/4/19,1.24
A,11,1,12/4/19,1.24
A,12,1,12/4/19,1.24
B,0,1,12/4/19,1.24
B,1,1,12/4/19,1.24
B,2,1,12/4/19,1.24
B,3,1,12/4/19,1.24
B,4,1,12/4/19,1.24
B,5,1,12/4/19,1.24
B,6,1,12/4/19,1.24
B,7,1,12/4/19,1.24
B,8,1,12/4/19,1.24
B,9,1,12/4/19,1.24
B,10,1,12/4/19,1.24
B,11,1,12/4/19,1.24
B,12,1,12/4/19,1.24
B,13,1,12/4/19,1.24
C,0,1,12/4/19,1.24
C,1,1,12/4/19,1.24
C,2,1,12/4/19,1.24
C,3,1,12/4/19,1.24
C,4,1,12/4/19,1.24
C,5,1,12/4/19,1.24
C,6,1,12/4/19,1.24
C,7,1,12/4/19,1.24
C,9,1,12/4/19,1.24
C,10,1,12/4/19,1.24
C,11,1,12/4/19,1.24
C,12,1,12/4/19,1.24
C,13,1,12/4/19,1.24
D,0,1,12/4/19,1.24
D,1,1,12/4/19,1.24
D,2,1,12/4/19,1.24
D,3,1,12/4/19,1.24
D,4,1,12/4/19,1.24
D,5,1,12/4/19,1.24
D,6,1,12/4/19,1.24
D,8,1,12/4/19,1.24
D,9,1,12/4/19,1.24
D,10,1,12/4/19,1.24
D,11,1,12/4/19,1.24
D,12,1,12/4/19,1.24
D,13,1,12/4/19,1.24
E,1,1,12/4/19,1.24
E,2,1,12/4/19,1.24
E,3,1,12/4/19,1.24
E,4,1,12/4/19,1.24
E,5,1,12/4/19,1.24
E,7,1,12/4/19,1.24
E,8,1,12/4/19,1.24
E,9,1,12/4/19,1.24
E,10,1,12/4/19,1.24
E,11,1,12/4/19,1.24
E,12,1,12/4/19,1.24
E,13,1,12/4/19,1.24
F,1,1,12/4/19,1.24
F,2,1,12/4/19,1.24
F,3,1,12/4/19,1.24
F,4,1,12/4/19,1.24
F,6,1,12/4/19,1.24
F,7,1,12/4/19,1.24
F,8,1,12/4/19,1.24
F,9,1,12/4/19,1.24
F,10,1,12/4/19,1.24
F,11,1,12/4/19,1.24
F,12,1,12/4/19,1.24
F,13,1,12/4/19,1.24
G,1,1,12/4/19,1.24
G,2,1,12/4/19,1.24
G,3,1,12/4/19,1.24
G,5,1,12/4/19,1.24
G,6,1,12/4/19,1.24
G,7,1,12/4/19,1.24
G,8,1,12/4/19,1.24
G,9,1,12/4/19,1.24
G,10,1,12/4/19,1.24
G,11,1,12/4/19,1.24
G,12,1,12/4/19,1.24
G,13,1,12/4/19,1.24
H,1,1,12/4/19,1.24
H,2,1,12/4/19,1.24
H,4,1,12/4/19,1.24
H,5,1,12/4/19,1.24
H,6,1,12/4/19,1.24
H,7,1,12/4/19,1.24
H,8,1,12/4/19,1.24
H,9,1,12/4/19,1.24
H,10,1,12/4/19,1.24
H,11,1,12/4/19,1.24
H,12,1,12/4/19,1.24
I,1,1,12/4/19,1.24
I,3,1,12/4/19,1.24
I,4,1,12/4/19,1.24
I,5,1,12/4/19,1.24
I,6,1,12/4/19,1.24
I,7,1,12/4/19,1.24
I,8,1,12/4/19,1.24
I,9,1,12/4/19,1.24
I,10,1,12/4/19,1.24
I,11,1,12/4/19,1.24
I,12,1,12/4/19,1.24
J,2,1,12/4/19,1.24
J,3,1,12/4/19,1.24
J,4,1,12/4/19,1.24
J,5,1,12/4/19,1.24
J,6,1,12/4/19,1.24
J,7,1,12/4/19,1.24
J,8,1,12/4/19,1.24
J,9,1,12/4/19,1.24
J,10,1,12/4/19,1.24
J,11,1,12/4/19,1.24
J,12,1,12/4/19,1.24
K,1,1,12/4/19,1.24
K,2,1,12/4/19,1.24
K,3,1,12/4/19,1.24
K,4,1,12/4/19,1.24
K,5,1,12/4/19,1.24
K,6,1,12/4/19,1.24
K,7,1,12/4/19,1.24
K,8,1,12/4/19,1.24
K,9,1,12/4/19,1.24
K,10,1,12/4/19,1.24
K,11,1,12/4/19,1.24
K,12,1,12/4/19,1.24
K,13,1,12/4/19,1.24
L,1,1,12/4/19,1.24
L,2,1,12/4/19,1.24
L,3,1,12/4/19,1.24
L,4,1,12/4/19,1.24
L,5,1,12/4/19,1.24
L,6,1,12/4/19,1.24
L,7,1,12/4/19,1.24
L,8,1,12/4/19,1.24
L,9,1,12/4/19,1.24
L,10,1,12/4/19,1.24
L,11,1,12/4/19,1.24
L,12,1,12/4/19,1.24
L,13,1,12/4/19,1.24
M,1,1,12/4/19,1.24
M,2,1,12/4/19,1.24
M,3,1,12/4/19,1.24
M,4,1,12/4/19,1.24
M,5,1,12/4/19,1.24
M,6,1,12/4/19,1.24
M,8,1,12/4/19,1.24
M,9,1,12/4/19,1.24
M,10,1,12/4/19,1.24
M,11,1,12/4/19,1.24
M,12,1,12/4/19,1.24
M,13,1,12/4/19,1.24
A,0,1,12/20/19,1.25
A,1,1,12/20/19,1.25
A,2,1,12/20/19,1.25
A,3,1,12/20/19,1.25
A,4,1,12/20/19,1.25
A,5,1,12/20/19,1.25
A,6,1,12/20/19,1.25
A,7,1,12/20/19,1.25
A,8,1,12/20/19,1.25
A,9,1,12/20/19,1.25
A,10,1,12/20/19,1.25
A,11,1,12/20/19,1.25
A,12,1,12/20/19,1.25
B,0,1,12/20/19,1.25
B,1,1,12/20/19,1.25
B,2,1,12/20/19,1.25
B,3,1,12/20/19,1.25
B,4,1,12/20/19,1.25
B,5,1,12/20/19,1.25
B,6,1,12/20/19,1.25
B,7,1,12/20/19,1.25
B,8,1,12/20/19,1.25
B,9,1,12/20/19,1.25
B,10,1,12/20/19,1.25
B,11,1,12/20/19,1.25
B,12,1,12/20/19,1.25
B,13,1,12/20/19,1.25
C,0,1,12/20/19,1.25
C,1,1,12/20/19,1.25
C,2,1,12/20/19,1.25
C,3,1,12/20/19,1.25
C,4,1,12/20/19,1.25
C,5,1,12/20/19,1.25
C,6,1,12/20/19,1.25
C,7,1,12/20/19,1.25
C,9,1,12/20/19,1.25
C,10,1,12/20/19,1.25
C,11,1,12/20/19,1.25
C,12,1,12/20/19,1.25
C,13,1,12/20/19,1.25
D,0,1,12/20/19,1.25
D,1,1,12/20/19,1.25
D,2,1,12/20/19,1.25
D,3,1,12/20/19,1.25
D,4,1,12/20/19,1.25
D,5,1,12/20/19,1.25
D,6,1,12/20/19,1.25
D,8,1,12/20/19,1.25
D,9,1,12/20/19,1.25
D,10,1,12/20/19,1.25
D,11,1,12/20/19,1.25
D,12,1,12/20/19,1.25
D,13,1,12/20/19,1.25
E,1,1,12/20/19,1.25
E,2,1,12/20/19,1.25
E,3,1,12/20/19,1.25
E,4,1,12/20/19,1.25
E,5,1,12/20/19,1.25
E,7,1,12/20/19,1.25
E,8,1,12/20/19,1.25
E,9,1,12/20/19,1.25
E,10,1,12/20/19,1.25
E,11,1,12/20/19,1.25
E,12,1,12/20/19,1.25
E,13,1,12/20/19,1.25
F,1,1,12/20/19,1.25
F,2,1,12/20/19,1.25
F,3,1,12/20/19,1.25
F,4,1,12/20/19,1.25
F,6,1,12/20/19,1.25
F,7,1,12/20/19,1.25
F,8,1,12/20/19,1.25
F,9,1,12/20/19,1.25
F,10,1,12/20/19,1.25
F,11,1,12/20/19,1.25
F,12,1,12/20/19,1.25
F,13,1,12/20/19,1.25
G,1,1,12/20/19,1.25
G,2,1,12/20/19,1.25
G,3,1,12/20/19,1.25
G,5,1,12/20/19,1.25
G,6,1,12/20/19,1.25
G,7,1,12/20/19,1.25
G,8,1,12/20/19,1.25
G,9,1,12/20/19,1.25
G,10,1,12/20/19,1.25
G,11,1,12/20/19,1.25
G,12,1,12/20/19,1.25
G,13,1,12/20/19,1.25
H,1,1,12/20/19,1.25
H,2,1,12/20/19,1.25
H,4,1,12/20/19,1.25
H,5,1,12/20/19,1.25
H,6,1,12/20/19,1.25
H,7,1,12/20/19,1.25
H,8,1,12/20/19,1.25
H,9,1,12/20/19,1.25
H,10,1,12/20/19,1.25
H,11,1,12/20/19,1.25
H,12,1,12/20/19,1.25
I,1,1,12/20/19,1.25
I,3,1,12/20/19,1.25
I,4,1,12/20/19,1.25
I,5,1,12/20/19,1.25
I,6,1,12/20/19,1.25
I,7,1,12/20/19,1.25
I,8,1,12/20/19,1.25
I,9,1,12/20/19,1.25
I,10,1,12/20/19,1.25
I,11,1,12/20/19,1.25
I,12,1,12/20/19,1.25
J,2,1,12/20/19,1.25
J,3,1,12/20/19,1.25
J,4,1,12/20/19,1.25
J,5,1,12/20/19,1.25
J,6,1,12/20/19,1.25
J,7,1,12/20/19,1.25
J,8,1,12/20/19,1.25
J,9,1,12/20/19,1.25
J,10,1,12/20/19,1.25
J,11,1,12/20/19,1.25
J,12,1,12/20/19,1.25
K,1,1,12/20/19,1.25
K,2,1,12/20/19,1.25
K,3,1,12/20/19,1.25
K,4,1,12/20/19,1.25
K,5,1,12/20/19,1.25
K,6,1,12/20/19,1.25
K,7,1,12/20/19,1.25
K,8,1,12/20/19,1.25
K,9,1,12/20/19,1.25
K,10,1,12/20/19,1.25
K,11,1,12/20/19,1.25
K,12,1,12/20/19,1.25
K,13,1,12/20/19,1.25
L,1,1,12/20/19,1.25
L,2,1,12/20/19,1.25
L,3,1,12/20/19,1.25
L,4,1,12/20/19,1.25
L,5,1,12/20/19,1.25
L,6,1,12/20/19,1.25
L,7,1,12/20/19,1.25
L,8,1,12/20/19,1.25
L,9,1,12/20/19,1.25
L,10,1,12/20/19,1.25
L,11,1,12/20/19,1.25
L,12,1,12/20/19,1.25
L,13,1,12/20/19,1.25
M,1,1,12/20/19,1.25
M,2,1,12/20/19,1.25
M,3,1,12/20/19,1.25
M,4,1,12/20/19,1.25
M,5,1,12/20/19,1.25
M,6,1,12/20/19,1.25
M,8,1,12/20/19,1.25
M,9,1,12/20/19,1.25
M,10,1,12/20/19,1.25
M,11,1,12/20/19,1.25
M,12,1,12/20/19,1.25
M,13,1,12/20/19,1.25
A,0,1,2/10/20,1.26
A,1,1,2/10/20,1.26
A,2,1,2/10/20,1.26
A,3,1,2/10/20,1.26
A,4,1,2/10/20,1.26
A,5,1,2/10/20,1.26
A,6,1,2/10/20,1.26
A,7,1,2/10/20,1.26
A,8,1,2/10/20,1.26
A,9,1,2/10/20,1.26
A,10,1,2/10/20,1.26
A,11,1,2/10/20,1.26
A,12,1,2/10/20,1.26
B,0,1,2/10/20,1.26
B,1,1,2/10/20,1.26
B,2,1,2/10/20,1.26
B,3,1,2/10/20,1.26
B,4,1,2/10/20,1.26
B,5,1,2/10/20,1.26
B,6,1,2/10/20,1.26
B,7,1,2/10/20,1.26
B,8,1,2/10/20,1.26
B,9,1,2/10/20,1.26
B,10,1,2/10/20,1.26
B,11,1,2/10/20,1.26
B,12,1,2/10/20,1.26
B,13,1,2/10/20,1.26
C,0,1,2/10/20,1.26
C,1,1,2/10/20,1.26
C,2,1,2/10/20,1.26
C,3,1,2/10/20,1.26
C,4,1,2/10/20,1.26
C,5,1,2/10/20,1.26
C,6,1,2/10/20,1.26
C,7,1,2/10/20,1.26
C,9,1,2/10/20,1.26
C,10,1,2/10/20,1.26
C,11,1,2/10/20,1.26
C,12,1,2/10/20,1.26
C,13,1,2/10/20,1.26
D,0,1,2/10/20,1.26
D,1,1,2/10/20,1.26
D,2,1,2/10/20,1.26
D,3,1,2/10/20,1.26
D,4,1,2/10/20,1.26
D,5,1,2/10/20,1.26
D,6,1,2/10/20,1.26
D,8,1,2/10/20,1.26
D,9,1,2/10/20,1.26
D,10,1,2/10/20,1.26
D,11,1,2/10/20,1.26
D,12,1,2/10/20,1.26
D,13,1,2/10/20,1.26
E,1,1,2/10/20,1.26
E,2,1,2/10/20,1.26
E,3,1,2/10/20,1.26
E,4,1,2/10/20,1.26
E,5,1,2/10/20,1.26
E,7,1,2/10/20,1.26
E,8,1,2/10/20,1.26
E,9,1,2/10/20,1.26
E,10,1,2/10/20,1.26
E,11,1,2/10/20,1.26
E,12,1,2/10/20,1.26
E,13,1,2/10/20,1.26
F,1,1,2/10/20,1.26
F,2,1,2/10/20,1.26
F,3,1,2/10/20,1.26
F,4,1,2/10/20,1.26
F,6,1,2/10/20,1.26
F,7,1,2/10/20,1.26
