Station,PopID,Block,Treatment,Year,Date,Month,Time,Data.SWC
1,Probe 2_E4,4,Litter,Year 1,11/6/19,Nov,12:00,0.0199
1,Probe 1_E5,2,Litter,Year 1,11/10/19,Nov,16:00,0.0199
1,Probe 2_E4,4,Litter,Year 1,11/11/19,Nov,0:00,0.0199
3,Probe 3_ J7,5,High Humidity,Year 1,3/21/20,Mar,0:00,0.0199
1,Probe 2_E4,4,Litter,Year 1,4/11/20,April,8:00,0.0199
3,Probe 3_ J7,5,High Humidity,Year 2,6/22/20,June,20:00,0.0199
1,Probe 3_C5,2,Control,Year 2,6/30/20,June,0:00,0.0199
3,Probe 3_ J7,5,High Humidity,Year 2,7/3/20,July,4:00,0.0199
4,Probe 3_K2,7,Control,Year 2,7/13/20,July,4:00,0.0199
2,Probe 3_B9,3,Control,Year 2,7/19/20,July,4:00,0.0199
1,Probe 1_E5,2,Litter,Year 2,7/24/20,July,20:00,0.0199
1,Probe 1_E5,2,Litter,Year 2,7/29/20,July,16:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,8/12/20,Aug,0:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,8/12/20,Aug,12:00,0.0199
4,Probe 3_K2,7,Control,Year 2,8/14/20,Aug,8:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,8/30/20,Aug,16:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,9/7/20,Sept,16:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,9/9/20,Sept,12:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,10/9/20,Oct,16:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,3/8/21,Mar,0:00,0.0199
1,Probe 2_E4,4,Litter,Year 2,4/7/21,April,20:00,0.0199
2,Probe 3_B9,3,Control,Year 3,5/14/21,Start,20:00,0.0199
4,Probe 3_K2,7,Control,Year 3,5/16/21,Start,16:00,0.0199
2,Probe 1_A9,3,Native Soil,Year 3,5/28/21,Start,0:00,0.0199
2,Probe 3_B9,3,Control,Year 3,5/31/21,Start,20:00,0.0199
1,Probe 3_C5,2,Control,Year 3,6/2/21,June,12:00,0.0199
1,Probe 3_C5,2,Control,Year 3,6/18/21,June,4:00,0.0199
5,Probe 3_K10,8,Litter,Year 3,6/18/21,June,16:00,0.0199
3,Probe 5_H6,5,Litter,Year 3,8/2/21,Aug,20:00,0.0199
1,Probe 1_C3,1,Litter,Year 3,8/4/21,Aug,0:00,0.0199
1,Probe 1_C3,1,Litter,Year 3,8/4/21,Aug,12:00,0.0199
4,Probe 3_K2,7,Control,Year 3,8/5/21,Aug,4:00,0.0199
2,Probe 2_C10,3,High Humidity,Year 3,8/15/21,Aug,8:00,0.0199
1,Probe 3_C5,2,Control,Year 3,8/30/21,Aug,4:00,0.0199
2,Probe 2_C10,3,High Humidity,Year 3,8/31/21,Aug,12:00,0.0199
2,Probe 3_B9,3,Control,Year 3,9/6/21,Sept,4:00,0.0199
5,Probe 3_K10,8,Litter,Year 3,9/8/21,Sept,4:00,0.0199
2,Probe 3_B9,3,Control,Year 3,9/18/21,Sept,12:00,0.0199
2,Probe 3_B9,3,Control,Year 3,10/4/21,Oct,8:00,0.0199
1,Probe 5_F4,4,High Humidity,Year 1,9/21/19,Sept,4:00,0.02
4,Probe 5_L2,7,Litter,Year 1,9/26/19,Sept,16:00,0.02
1,Probe 5_F4,4,High Humidity,Year 1,9/28/19,Sept,12:00,0.02
1,Probe 5_F4,4,High Humidity,Year 1,9/29/19,Sept,12:00,0.02
1,Probe 4_D5,2,High Humidity,Year 1,10/15/19,Oct,20:00,0.02
3,Probe 1_I5,5,Control,Year 2,7/4/20,July,0:00,0.02
4,Probe 4_J3,4,Control,Year 2,7/6/20,July,20:00,0.02
4,Probe 4_J3,4,Control,Year 2,7/7/20,July,0:00,0.02
4,Probe 4_J3,4,Control,Year 2,7/8/20,July,8:00,0.02
4,Probe 4_J3,4,Control,Year 2,7/24/20,July,16:00,0.02
2,Probe 5_A10,3,Litter,Year 2,7/25/20,July,12:00,0.02
2,Probe 5_A10,3,Litter,Year 3,5/14/21,Start,0:00,0.02
1,Probe 4_D5,2,High Humidity,Year 1,9/21/19,Sept,20:00,0.0205
1,Probe 5_F4,4,High Humidity,Year 1,9/22/19,Sept,8:00,0.0205
1,Probe 4_D5,2,High Humidity,Year 1,9/23/19,Sept,16:00,0.0205
1,Probe 4_D5,2,High Humidity,Year 1,9/24/19,Sept,12:00,0.0205
1,Probe 5_F4,4,High Humidity,Year 1,9/24/19,Sept,12:00,0.0205
4,Probe 5_L2,7,Litter,Year 1,9/25/19,Sept,4:00,0.0205
4,Probe 5_L2,7,Litter,Year 1,9/29/19,Sept,0:00,0.0205
3,Probe 1_I5,5,Control,Year 2,7/4/20,July,12:00,0.0205
4,Probe 4_J3,4,Control,Year 2,7/7/20,July,16:00,0.0205
2,Probe 5_A10,3,Litter,Year 3,5/14/21,Start,4:00,0.0205
3,Probe 3_ J7,5,High Humidity,Year 1,8/8/19,Aug,15:40,0.0206
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,16:28,0.0206
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,0:19,0.0206
2,Probe 1_A9,3,Native Soil,Year 1,8/13/19,Aug,12:30,0.0206
3,Probe 4_J4,4,Native Soil,Year 1,8/14/19,Aug,20:40,0.0206
3,Probe 4_J4,4,Native Soil,Year 1,8/14/19,Aug,21:40,0.0206
3,Probe 4_J4,4,Native Soil,Year 1,8/14/19,Aug,22:40,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,4:40,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,5:40,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,7:40,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,8:40,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,9:40,0.0206
1,Probe 2_E4,4,Litter,Year 1,8/30/19,Aug,20:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,9/1/19,Sept,8:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,9/7/19,Sept,4:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,9/7/19,Sept,8:00,0.0206
4,Probe 2_L1,7,High Humidity,Year 1,9/12/19,Sept,20:00,0.0206
2,Probe 1_A9,3,Native Soil,Year 1,9/14/19,Sept,12:00,0.0206
3,Probe 5_I6,5,Litter,Year 1,9/16/19,Sept,0:00,0.0206
3,Probe 5_I6,5,Litter,Year 1,9/16/19,Sept,4:00,0.0206
3,Probe 4_J4,4,Native Soil,Year 1,9/23/19,Sept,4:00,0.0206
3,Probe 4_J4,4,Native Soil,Year 1,9/23/19,Sept,8:00,0.0206
3,Probe 4_J4,4,Native Soil,Year 1,9/25/19,Sept,16:00,0.0206
3,Probe 4_J4,4,Native Soil,Year 1,9/26/19,Sept,16:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,10/24/19,Oct,20:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,10/25/19,Oct,12:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,10/25/19,Oct,16:00,0.0206
1,Probe 1_E5,2,Litter,Year 1,10/26/19,Oct,12:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,10/28/19,Oct,16:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,11/5/19,Nov,8:00,0.0206
1,Probe 1_E5,2,Litter,Year 1,11/11/19,Nov,12:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,11/11/19,Nov,16:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,3/20/20,Mar,20:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,3/21/20,Mar,4:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,3/21/20,Mar,8:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,3/22/20,Mar,0:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,3/22/20,Mar,4:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 1,3/22/20,Mar,16:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,4/9/20,April,4:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,4/11/20,April,4:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,4/11/20,April,12:00,0.0206
1,Probe 2_E4,4,Litter,Year 1,4/11/20,April,16:00,0.0206
1,Probe 2_E4,4,Litter,Year 2,6/2/20,June,12:00,0.0206
4,Probe 3_K2,7,Control,Year 2,6/10/20,June,20:00,0.0206
3,Probe 3_ J7,5,High Humidity,Year 2,6/28/20,June,20:00,0.0206
1,Probe 3_C5,2,Control,Year 2,6/30/20,June,4:00,0.0206
2,Probe 1_A9,3,Native Soil,Year 2,7/1/20,July,20:00,0.0206
2,Probe 1_A9,3,Native Soil,Year 2,7/2/20,July,0:00,0.0206
1,Probe 3_C5,2,Control,Year 2,7/15/20,July,16:00,0.0206
2,Probe 1_A9,3,Native Soil,Year 2,7/15/20,July,16:00,0.0206
2,Probe 2_C10,3,High Humidity,Year 2,7/15/20,July,20:00,0.0206
2,Probe 3_B9,3,Control,Year 2,7/19/20,July,8:00,0.0206
1,Probe 1_E5,2,Litter,Year 2,7/23/20,July,12:00,0.0206
1,Probe 1_E5,2,Litter,Year 2,7/24/20,July,4:00,0.0206
1,Probe 1_E5,2,Litter,Year 2,7/25/20,July,0:00,0.0206
2,Probe 1_A9,3,Native Soil,Year 2,7/25/20,July,0:00,0.0206
4,Probe 3_K2,7,Control,Year 2,8/1/20,Aug,4:00,0.0206
4,Probe 3_K2,7,Control,Year 2,8/1/20,Aug,8:00,0.0206
1,Probe 2_E4,4,Litter,Year 2,8/11/20,Aug,20:00,0.0206
1,Probe 2_E4,4,Litter,Year 2,8/12/20,Aug,4:00,0.0206
1,Probe 2_E4,4,Litter,Year 2,8/12/20,Aug,8:00,0.0206
4,Probe 3_K2,7,Control,Year 2,8/13/20,Aug,16:00,0.0206
4,Probe 3_K2,7,Control,Year 2,8/14/20,Aug,12:00,0.0206
1,Probe 2_E4,4,Litter,Year 2,9/7/20,Sept,4:00,0.0206
4,Probe 3_K2,7,Control,Year 3,5/15/21,Start,20:00,0.0206
4,Probe 3_K2,7,Control,Year 3,5/17/21,Start,4:00,0.0206
5,Probe 2_L11,8,Control,Year 3,5/20/21,Start,4:00,0.0206
1,Probe 2_G3,4,Litter,Year 3,5/22/21,Start,12:00,0.0206
2,Probe 4_A7,2,Native Soil,Year 3,5/27/21,Start,20:00,0.0206
2,Probe 3_B9,3,Control,Year 3,6/1/21,June,0:00,0.0206
4,Probe 3_K2,7,Control,Year 3,8/2/21,Aug,20:00,0.0206
1,Probe 1_C3,1,Litter,Year 3,8/3/21,Aug,12:00,0.0206
2,Probe 2_C10,3,High Humidity,Year 3,8/13/21,Aug,16:00,0.0206
5,Probe 3_K10,8,Litter,Year 3,9/19/21,Sept,16:00,0.0206
2,Probe 1_A9,3,Native Soil,Year 3,5/27/21,Start,20:00,0.02135
2,Probe 1_A9,3,Native Soil,Year 3,5/28/21,Start,4:00,0.02135
1,Probe 1_E5,2,Litter,Year 1,8/12/19,Aug,18:19,0.0214
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,1:19,0.0214
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,2:19,0.0214
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,3:19,0.0214
3,Probe 4_J4,4,Native Soil,Year 1,8/14/19,Aug,15:40,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/15/19,Aug,19:40,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/15/19,Aug,21:40,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/15/19,Aug,22:40,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,1:40,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,2:40,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,3:40,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,10:40,0.0214
3,Probe 4_J4,4,Native Soil,Year 1,8/18/19,Aug,12:00,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,8/19/19,Aug,16:00,0.0214
2,Probe 1_A9,3,Native Soil,Year 1,9/5/19,Sept,0:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,9/7/19,Sept,0:00,0.0214
4,Probe 2_L1,7,High Humidity,Year 1,9/13/19,Sept,0:00,0.0214
4,Probe 2_L1,7,High Humidity,Year 1,9/13/19,Sept,8:00,0.0214
1,Probe 3_C5,2,Control,Year 1,9/16/19,Sept,20:00,0.0214
4,Probe 4_J3,4,Control,Year 1,9/18/19,Sept,0:00,0.0214
2,Probe 5_A10,3,Litter,Year 1,9/19/19,Sept,0:00,0.0214
2,Probe 5_A10,3,Litter,Year 1,9/19/19,Sept,4:00,0.0214
3,Probe 4_J4,4,Native Soil,Year 1,9/22/19,Sept,0:00,0.0214
3,Probe 4_J4,4,Native Soil,Year 1,9/22/19,Sept,4:00,0.0214
3,Probe 4_J4,4,Native Soil,Year 1,9/25/19,Sept,12:00,0.0214
4,Probe 5_L2,7,Litter,Year 1,9/25/19,Sept,8:00,0.0214
3,Probe 4_J4,4,Native Soil,Year 1,9/26/19,Sept,12:00,0.0214
1,Probe 1_E5,2,Litter,Year 1,10/14/19,Oct,16:00,0.0214
1,Probe 1_E5,2,Litter,Year 1,10/24/19,Oct,20:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,10/24/19,Oct,4:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,10/24/19,Oct,8:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,10/28/19,Oct,0:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,10/28/19,Oct,12:00,0.0214
1,Probe 1_E5,2,Litter,Year 1,11/5/19,Nov,16:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,11/5/19,Nov,0:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,11/5/19,Nov,4:00,0.0214
1,Probe 1_E5,2,Litter,Year 1,11/6/19,Nov,12:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,11/10/19,Nov,8:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,11/10/19,Nov,20:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,11/11/19,Nov,12:00,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,3/21/20,Mar,16:00,0.0214
3,Probe 3_ J7,5,High Humidity,Year 1,3/22/20,Mar,8:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,4/9/20,April,0:00,0.0214
1,Probe 2_E4,4,Litter,Year 1,4/11/20,April,0:00,0.0214
4,Probe 3_K2,7,Control,Year 2,5/12/20,Start,4:00,0.0214
4,Probe 3_K2,7,Control,Year 2,5/12/20,Start,16:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,6/2/20,June,16:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,6/23/20,June,16:00,0.0214
1,Probe 3_C5,2,Control,Year 2,6/30/20,June,8:00,0.0214
2,Probe 3_B9,3,Control,Year 2,7/1/20,July,20:00,0.0214
2,Probe 1_A9,3,Native Soil,Year 2,7/2/20,July,4:00,0.0214
2,Probe 2_C10,3,High Humidity,Year 2,7/2/20,July,0:00,0.0214
3,Probe 1_I5,5,Control,Year 2,7/4/20,July,8:00,0.0214
4,Probe 4_J3,4,Control,Year 2,7/7/20,July,4:00,0.0214
4,Probe 4_J3,4,Control,Year 2,7/8/20,July,12:00,0.0214
3,Probe 5_I6,5,Litter,Year 2,7/21/20,July,16:00,0.0214
1,Probe 1_E5,2,Litter,Year 2,7/22/20,July,20:00,0.0214
3,Probe 1_I5,5,Control,Year 2,7/24/20,July,12:00,0.0214
3,Probe 3_ J7,5,High Humidity,Year 2,7/27/20,July,4:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,9/7/20,Sept,8:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,9/9/20,Sept,16:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,10/9/20,Oct,4:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,10/9/20,Oct,8:00,0.0214
3,Probe 4_J4,4,Native Soil,Year 2,11/30/20,Nov,20:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,3/7/21,Mar,20:00,0.0214
1,Probe 2_E4,4,Litter,Year 2,4/25/21,April,16:00,0.0214
2,Probe 5_A10,3,Litter,Year 3,5/13/21,Start,20:00,0.0214
5,Probe 3_K10,8,Litter,Year 3,5/13/21,Start,4:00,0.0214
1,Probe 2_G3,4,Litter,Year 3,5/20/21,Start,20:00,0.0214
1,Probe 1_C3,1,Litter,Year 3,5/22/21,Start,4:00,0.0214
1,Probe 1_C3,1,Litter,Year 3,5/22/21,Start,12:00,0.0214
4,Probe 4_J3,4,Control,Year 3,5/23/21,Start,12:00,0.0214
2,Probe 3_B9,3,Control,Year 3,6/1/21,June,4:00,0.0214
5,Probe 3_K10,8,Litter,Year 3,6/1/21,June,12:00,0.0214
2,Probe 2_C10,3,High Humidity,Year 3,6/2/21,June,0:00,0.0214
1,Probe 3_C5,2,Control,Year 3,6/17/21,June,16:00,0.0214
2,Probe 3_B9,3,Control,Year 3,6/17/21,June,16:00,0.0214
4,Probe 3_K2,7,Control,Year 3,8/4/21,Aug,16:00,0.0214
2,Probe 3_B9,3,Control,Year 3,8/29/21,Aug,12:00,0.0214
2,Probe 3_B9,3,Control,Year 3,9/6/21,Sept,8:00,0.0214
5,Probe 3_K10,8,Litter,Year 3,9/8/21,Sept,8:00,0.0214
2,Probe 3_B9,3,Control,Year 3,9/17/21,Sept,16:00,0.0214
5,Probe 3_K10,8,Litter,Year 3,9/20/21,Sept,0:00,0.0214
2,Probe 3_B9,3,Control,Year 3,10/2/21,Oct,20:00,0.0214
2,Probe 1_A9,3,Native Soil,Year 3,5/27/21,Start,0:00,0.02208
4,Probe 3_K2,7,Control,Year 1,8/10/19,Aug,19:28,0.0221
4,Probe 3_K2,7,Control,Year 1,8/11/19,Aug,13:28,0.0221
2,Probe 1_A9,3,Native Soil,Year 1,8/12/19,Aug,16:30,0.0221
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,3:28,0.0221
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,4:28,0.0221
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,5:28,0.0221
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,6:28,0.0221
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,7:28,0.0221
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,4:19,0.0221
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,5:19,0.0221
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,6:19,0.0221
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,7:19,0.0221
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,8:19,0.0221
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,11:19,0.0221
3,Probe 3_ J7,5,High Humidity,Year 1,8/13/19,Aug,19:40,0.0221
3,Probe 5_I6,5,Litter,Year 1,8/13/19,Aug,14:40,0.0221
3,Probe 4_J4,4,Native Soil,Year 1,8/14/19,Aug,14:40,0.0221
3,Probe 3_ J7,5,High Humidity,Year 1,8/15/19,Aug,23:40,0.0221
3,Probe 3_ J7,5,High Humidity,Year 1,8/16/19,Aug,0:40,0.0221
1,Probe 2_E4,4,Litter,Year 1,8/17/19,Aug,0:00,0.0221
1,Probe 2_E4,4,Litter,Year 1,8/17/19,Aug,4:00,0.0221
1,Probe 2_E4,4,Litter,Year 1,8/17/19,Aug,12:00,0.0221
1,Probe 2_E4,4,Litter,Year 1,8/21/19,Aug,4:00,0.0221
1,Probe 2_E4,4,Litter,Year 1,8/21/19,Aug,8:00,0.0221
1,Probe 2_E4,4,Litter,Year 1,8/31/19,Aug,12:00,0.0221
1,Probe 1_E5,2,Litter,Year 1,9/12/19,Sept,12:00,0.0221
4,Probe 2_L1,7,High Humidity,Year 1,9/13/19,Sept,4:00,0.0221
3,Probe 5_I6,5,Litter,Year 1,9/15/19,Sept,16:00,0.0221
1,Probe 3_C5,2,Control,Year 1,9/17/19,Sept,12:00,0.0221
2,Probe 2_C10,3,High Humidity,Year 1,9/19/19,Sept,0:00,0.0221
3,Probe 4_J4,4,Native Soil,Year 1,9/21/19,Sept,4:00,0.0221
3,Probe 4_J4,4,Native Soil,Year 1,9/21/19,Sept,20:00,0.0221
3,Probe 4_J4,4,Native Soil,Year 1,9/24/19,Sept,16:00,0.0221
1,Probe 3_C5,2,Control,Year 1,10/14/19,Oct,4:00,0.0221
1,Probe 1_E5,2,Litter,Year 1,10/17/19,Oct,12:00,0.0221
4,Probe 3_K2,7,Control,Year 1,10/17/19,Oct,16:00,0.0221
1,Probe 1_E5,2,Litter,Year 1,10/25/19,Oct,0:00,0.0221
1,Probe 1_E5,2,Litter,Year 1,10/25/19,Oct,4:00,0.0221
1,Probe 1_E5,2,Litter,Year 1,10/28/19,Oct,12:00,0.0221
1,Probe 1_E5,2,Litter,Year 1,11/10/19,Nov,8:00,0.0221
1,Probe 2_E4,4,Litter,Year 1,11/10/19,Nov,4:00,0.0221
4,Probe 3_K2,7,Control,Year 1,4/9/20,April,0:00,0.0221
4,Probe 3_K2,7,Control,Year 2,5/12/20,Start,0:00,0.0221
4,Probe 3_K2,7,Control,Year 2,5/12/20,Start,8:00,0.0221
4,Probe 3_K2,7,Control,Year 2,7/10/20,July,20:00,0.0221
4,Probe 3_K2,7,Control,Year 2,7/13/20,July,8:00,0.0221
1,Probe 1_E5,2,Litter,Year 2,7/23/20,July,0:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,8/28/20,Aug,20:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,8/30/20,Aug,8:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,9/7/20,Sept,0:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,9/7/20,Sept,12:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,9/9/20,Sept,20:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,10/9/20,Oct,0:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,10/9/20,Oct,12:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,3/8/21,Mar,16:00,0.0221
1,Probe 2_E4,4,Litter,Year 2,3/16/21,Mar,12:00,0.0221
5,Probe 3_K10,8,Litter,Year 3,5/13/21,Start,12:00,0.0221
4,Probe 3_K2,7,Control,Year 3,5/17/21,Start,8:00,0.0221
5,Probe 2_L11,8,Control,Year 3,5/19/21,Start,16:00,0.0221
2,Probe 4_A7,2,Native Soil,Year 3,5/28/21,Start,0:00,0.0221
5,Probe 3_K10,8,Litter,Year 3,6/19/21,June,8:00,0.0221
1,Probe 3_C5,2,Control,Year 3,7/27/21,July,20:00,0.0221
2,Probe 2_C10,3,High Humidity,Year 3,7/30/21,July,16:00,0.0221
1,Probe 3_C5,2,Control,Year 3,8/14/21,Aug,8:00,0.0221
2,Probe 3_B9,3,Control,Year 3,8/15/21,Aug,0:00,0.0221
2,Probe 2_C10,3,High Humidity,Year 3,8/31/21,Aug,0:00,0.0221
2,Probe 2_C10,3,High Humidity,Year 3,9/1/21,Sept,16:00,0.0221
2,Probe 3_B9,3,Control,Year 3,9/18/21,Sept,0:00,0.0221
2,Probe 3_B9,3,Control,Year 3,10/2/21,Oct,16:00,0.0221
1,Probe 5_F4,4,High Humidity,Year 1,9/18/19,Sept,20:00,0.0224
4,Probe 4_J3,4,Control,Year 1,9/18/19,Sept,4:00,0.0224
2,Probe 5_A10,3,Litter,Year 1,9/19/19,Sept,16:00,0.0224
1,Probe 5_F4,4,High Humidity,Year 1,9/20/19,Sept,0:00,0.0224
1,Probe 5_F4,4,High Humidity,Year 1,9/24/19,Sept,16:00,0.0224
4,Probe 5_L2,7,Litter,Year 1,9/29/19,Sept,4:00,0.0224
1,Probe 4_D5,2,High Humidity,Year 1,10/15/19,Oct,4:00,0.0224
1,Probe 4_D5,2,High Humidity,Year 1,10/16/19,Oct,0:00,0.0224
4,Probe 4_J3,4,Control,Year 3,5/22/21,Start,0:00,0.0224
4,Probe 4_J3,4,Control,Year 3,5/22/21,Start,4:00,0.0224
1,Probe 2_E4,4,Litter,Year 1,8/9/19,Aug,14:19,0.0228
4,Probe 3_K2,7,Control,Year 1,8/10/19,Aug,20:28,0.0228
4,Probe 2_L1,7,High Humidity,Year 1,8/11/19,Aug,20:28,0.0228
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,0:28,0.0228
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,1:28,0.0228
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,2:28,0.0228
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,8:28,0.0228
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,9:28,0.0228
4,Probe 2_L1,7,High Humidity,Year 1,8/12/19,Aug,15:28,0.0228
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,9:19,0.0228
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,10:19,0.0228
1,Probe 1_E5,2,Litter,Year 1,8/13/19,Aug,12:19,0.0228
3,Probe 3_ J7,5,High Humidity,Year 1,8/13/19,Aug,20:40,0.0228
3,Probe 3_ J7,5,High Humidity,Year 1,8/13/19,Aug,21:40,0.0228
3,Probe 5_I6,5,Litter,Year 1,8/13/19,Aug,13:40,0.0228
3,Probe 3_ J7,5,High Humidity,Year 1,8/14/19,Aug,0:40,0.0228
3,Probe 3_ J7,5,High Humidity,Year 1,8/14/19,Aug,1:40,0.0228
3,Probe 3_ J7,5,High Humidity,Year 1,8/14/19,Aug,2:40,0.0228
3,Probe 3_ J7,5,High Humidity,Year 1,8/15/19,Aug,18:40,0.0228
3,Probe 3_ J7,5,High Humidity,Year 1,8/15/19,Aug,20:40,0.0228
1,Probe 2_E4,4,Litter,Year 1,8/16/19,Aug,20:00,0.0228
1,Probe 2_E4,4,Litter,Year 1,8/17/19,Aug,8:00,0.0228
2,Probe 1_A9,3,Native Soil,Year 1,9/4/19,Sept,0:00,0.0228
1,Probe 2_E4,4,Litter,Year 1,9/6/19,Sept,20:00,0.0228
1,Probe 2_E4,4,Litter,Year 1,9/7/19,Sept,12:00,0.0228
4,Probe 3_K2,7,Control,Year 1,9/10/19,Sept,20:00,0.0228
2,Probe 1_A9,3,Native Soil,Year 1,9/12/19,Sept,16:00,0.0228
3,Probe 5_I6,5,Litter,Year 1,9/15/19,Sept,12:00,0.0228
1,Probe 3_C5,2,Control,Year 1,9/17/19,Sept,0:00,0.0228
2,Probe 2_C10,3,High Humidity,Year 1,9/18/19,Sept,16:00,0.0228
2,Probe 2_C10,3,High Humidity,Year 1,9/19/19,Sept,12:00,0.0228
3,Probe 4_J4,4,Native Soil,Year 1,9/20/19,Sept,4:00,0.0228
3,Probe 4_J4,4,Native Soil,Year 1,9/20/19,Sept,20:00,0.0228
3,Probe 4_J4,4,Native Soil,Year 1,9/21/19,Sept,0:00,0.0228
3,Probe 4_J4,4,Native Soil,Year 1,9/21/19,Sept,8:00,0.0228
1,Probe 4_D5,2,High Humidity,Year 1,9/22/19,Sept,8:00,0.0228
3,Probe 4_J4,4,Native Soil,Year 1,9/22/19,Sept,8:00,0.0228
3,Probe 4_J4,4,Native Soil,Year 1,9/28/19,Sept,12:00,0.0228
